case_id,institution_name,program_name,component_index,component_name,component_type,credits,hours,control_form,has_syllabus,syllabus_filename,resources
10895,,Документи акредитаційної справи,25,Основи композиції і проектної графіки,навчальна дисципліна,,,,True,SYLABUS_Osnovy kompozitsii_DS_1k.1 sem. 23-24.pdf,"1. Ноутбук 15,6"" HP 250 G8 (2W9A7EA), з можливістю виходу до мережі Інтернет – 1 шт.
2. Проектор Benq MX825STH – 1 шт.
3. Екран 2Е підвісний, 16:9, 90"", (2*1.12 м) (0016990М) з
кріпленням Charmount PR"
15200,,Документи акредитаційної справи,0,ОК21. Фотосправа,навчальна дисципліна,,,,True,ОК 21 Фотосправа.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI; Фотоапаратом Sony Cyber-shot DSC H3; штатив для фотоапарата, стійки для ламп,  фотоф"
15200,,Документи акредитаційної справи,1,ОК22. Методика викладання спецдисциплін та педпрактика,навчальна дисципліна,,,,True,ОК 22 Методика викладання спецдисциплін та педпрактика.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI, договори з базами практик https://zam.edu.ua/dogovory-pro-spivpr"
15200,,Документи акредитаційної справи,2,ОК23. Компютерне проектування (1 курс),навчальна дисципліна,,,,True,ОК 23 Комп'ютерне проектування 1 курс.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,3,ОК23. Компютерне проектування (2 курс),навчальна дисципліна,,,,True,ОК 23 Комп'ютерне проектування 2 курс.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,4,ОК23. Компютерне проектування (3 курс),навчальна дисципліна,,,,True,ОК 23 Комп'ютерне проєктування 3 курс.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,5,ОК23. Компютерне проектування (4 курс),навчальна дисципліна,,,,True,ОК 23 Комп'ютерне проєктування 4 курс 1.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,6,ОК24. Профмайстерність (1 курс),навчальна дисципліна,,,,True,ОК 24 Профмайстерність 1 курс.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,7,ОК24. Профмайстерність (2 курс),навчальна дисципліна,,,,True,ОК 24 Профмайстерність 2 курс.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,8,ОК24. Профмайстерність (3 курс),навчальна дисципліна,,,,True,ОК 24 Профмайстерність 3 курс.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,9,ОК24. Профмайстерність (4 курс),навчальна дисципліна,,,,True,ОК 24 Профмайстерність 4 курс.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,10,ОК25. Шрифт і типографія (1 курс),навчальна дисципліна,,,,True,ОК 25 Шрифти та типографія 1 курс.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,11,ОК25. Шрифт і типографія (2 курс),навчальна дисципліна,,,,True,ОК 25 Шрифти та типографія 2 курс.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,12,ОК26. Основи медіадизайну,навчальна дисципліна,,,,True,ОК 26 Основи медіадизайну.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,13,ОК27. Робота в графічних техніках,навчальна дисципліна,,,,True,ОК 27 Робота в графічних техніках.pdf,"Майстерня графіки ( 2 офортні станки, обладнана витяжкою, є електрична плита для підігріву форм для друку, 1 шафа, 6 столів, кювети для замочування паперу, різці, валики, ліноліум, папір)"
15200,,Документи акредитаційної справи,14,ОК28. Вузька спеціалізація,навчальна дисципліна,,,,True,ОК 28  Вузька спеціалізація.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,15,ОК29. Пленерно-етнографічна практика,практика,,,,True,ОК 29 Пленерно-етнографічна практика.pdf,"Договори про співпрацю та бази практик https://zam.edu.ua/dogovory-pro-spivpraczyu/;
аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним ф"
15200,,Документи акредитаційної справи,16,ОК30. Технологічна практика,практика,,,,True,ОК 30 Технологічна_практика.pdf,"Договори про співпрацю та бази практик https://zam.edu.ua/dogovory-pro-spivpraczyu/
2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система "
15200,,Документи акредитаційної справи,17,ОК31. Проектно-конструкторська практика,практика,,,,True,ОК 31 Проєктно-конструкторська практика.pdf,"Договори про співпрацю та бази практик https://zam.edu.ua/dogovory-pro-spivpraczyu/
2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система "
15200,,Документи акредитаційної справи,18,ОК32. Переддипломна практика,практика,,,,True,ОК 32 Переддипломна практика.pdf,"Договори про співпрацю та бази практик https://zam.edu.ua/dogovory-pro-spivpraczyu/
2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система "
15200,,Документи акредитаційної справи,19,ОК33. Дипломне проектування,підсумкова атестація,,,,True,ОК 33 Дипломне проєктування Іваненко.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,20,ОК6. Економіка підприємства,навчальна дисципліна,,,,True,ОК 6 Економіка підприємства.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,21,ОК20. Охорона праці та безпека життєдіяльності,навчальна дисципліна,,,,True,ОК 20 Охорона праці та безпека життєдіяльності.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,22,ОК19. Теорія і методика дизайну,навчальна дисципліна,,,,True,ОК 19 Теорія і методика дизайну.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,23,ОК18. Живопис (4 курс),навчальна дисципліна,,,,True,ОК 18 Живопис 4 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,24,ОК11. Технологія і матеріалознавство,навчальна дисципліна,,,,True,ОК 11 Технологія і матеріалознавство.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,25,ОК3. Філософія,навчальна дисципліна,,,,True,ОК 3 Філософія.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,26,ОК4. Українська мова за професійним спрямуванням,навчальна дисципліна,,,,True,ОК 4 Укр.мова за проф.спрямуванням.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,27,ОК5. Основи педагогіки та психології (основи педагогіки),навчальна дисципліна,,,,True,ОК 5.1 Основи педагогіки.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,28,ОК5. Основи педагогіки та психології (основи психології),навчальна дисципліна,,,,True,ОК 5.2 Основи психології.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,29,ОК7. Іноземна мова за професійним спрямуванням (1 курс),навчальна дисципліна,,,,True,ОК 7 Іноземна мова за проф.спрямуванням 1 курс.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,30,ОК7. Іноземна мова за професійним спрямуванням (2 курс),навчальна дисципліна,,,,True,ОК 7 Іноземна за проф.спрямуванням 2 курс.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,31,ОК8. Креслення та перспектива,навчальна дисципліна,,,,True,ОК 8 Креслення та перспектива.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,32,ОК9. Основи композиції,навчальна дисципліна,,,,True,ОК 9 Основи композиції.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,33,ОК10. Кольорознавство,навчальна дисципліна,,,,True,ОК 10 Кольорознавство.pdf,"аудиторія обладнана партами, стільцями, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,34,ОК18. Живопис (3 курс),навчальна дисципліна,,,,True,ОК 18 Живопис 3 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,35,ОК12. Історія зарубіжного мистецтва,навчальна дисципліна,,,,True,ОК 12 Історія зарубіжного мистецтва.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,36,ОК13. Компютерна графіка,навчальна дисципліна,,,,True,ОК 13 Компютерна графіка.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
15200,,Документи акредитаційної справи,37,ОК14. Історія українського мистецтва,навчальна дисципліна,,,,True,ОК 14 Історія українського мистецтва.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,38,ОК15. Основи наукових досліджень,курсова робота (проект),,,,True,ОК 15 Основи наукових досліджень.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,39,ОК16. Історія графічного дизайну,навчальна дисципліна,,,,True,ОК 16 Історія графічного дизайну.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,40,ОК17. Рисунок (1 курс),навчальна дисципліна,,,,True,ОК 17 Рисунок 1 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,41,ОК17. Рисунок (2 курс),навчальна дисципліна,,,,True,ОК 17 Рисунок 2 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,42,ОК17. Рисунок (3 курс),навчальна дисципліна,,,,True,ОК 17 Рисунок 3 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,43,ОК17. Рисунок (4 курс),навчальна дисципліна,,,,True,ОК 17 Рисунок 4 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,44,ОК18. Живопис (1 курс),навчальна дисципліна,,,,True,ОК 18 Живопис 1 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,45,ОК18. Живопис (2 курс),навчальна дисципліна,,,,True,ОК 18 Живопис 2 курс.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами, гіпсовими муляжами, натюрмортним фондом та відповідним унаочненням"
15200,,Документи акредитаційної справи,46,ОК2. Культурологія,навчальна дисципліна,,,,True,ОК 2 Культурологія.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
15200,,Документи акредитаційної справи,47,ОК 1. Історія України,навчальна дисципліна,,,,True,ОК 1 Історія України.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
11190,,Документи акредитаційної справи,0,Проєктування,навчальна дисципліна,,,,True,РП_Проєктування 2-4 курси.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,1,Дипломна (кваліфікаційна) робота (проєкт),підсумкова атестація,,,,True,МР Дипломне проєктування.pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,2,Переддипломна практика,практика,,,,True,РП Переддипломна практика.pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,3,Виробнича практика,практика,,,,True,РП Виробнича практика.pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,4,Сучасні напрями розвитку дизайну,навчальна дисципліна,,,,True,РП_Сучасн.напрями розв.дизайну.pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,5,Декоративно-прикладне мистецтво та етнодизайн,навчальна дисципліна,,,,True,РП_Декоративно-прикладне мистецтво та етнодизайн.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,6,Дизайн виставкового середовища,навчальна дисципліна,,,,True,РП_Дизайн виставок.pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,7,Фотографія і фотографіка,навчальна дисципліна,,,,True,РП_Фотографія_фотографіка.pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,8,Фірмовий стиль,навчальна дисципліна,,,,True,РП_Фірмовий стиль.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,9,Комп’ютерне проєктування,навчальна дисципліна,,,,True,РП Комп. проєктування.pdf,"Спеціалізована навчальна лабораторія 803: 
•	Комп’ютер BRAIN Business С500 (U0483445) ТУ У 26.2-24083083-001:2018 INTEL Core™ i7 9700\ 16Gb DDR4\ 256 Gb SSD\ 24» LS24R650FDIXCI 16 шт;
•	Комп`ютер tech"
11190,,Документи акредитаційної справи,10,Матеріалознавство,навчальна дисципліна,,,,True,РП Матеріалознавство.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,11,Вступ до фаху,навчальна дисципліна,,,,True,РП_Вступ до фаху.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,12,Основи кольорознавства,навчальна дисципліна,,,,True,РП_Колористика І-ІІІ сем..pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,13,Рисунок,навчальна дисципліна,,,,True,РП Рисунок.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,14,Комп`ютерна графіка,навчальна дисципліна,,,,True,РП Комп. графіка.pdf,"Спеціалізована навчальна лабораторія 104:
17 комп'ютерів ""Intel Pentium G 32 6 0, 4 G b R A M, HDD 500Gb. LCD 22"".
Програмне забезпечення: Adobe Photoshop, Adobe Illustrator, Archicad, Blender"
11190,,Документи акредитаційної справи,15,Історія мистецтва і дизайну,навчальна дисципліна,,,,True,РП_Історія мист. і дизайну.pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""; проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini "
11190,,Документи акредитаційної справи,16,Живопис,навчальна дисципліна,,,,True,РП Живопис.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,17,Основи композиції,навчальна дисципліна,,,,True,РП_Композиція.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,18,Колористика за фахом,навчальна дисципліна,,,,True,РП_Колористика І-ІІІ сем..pdf,"Спеціалізована навчальна лабораторія 500:
10 комп'ютерів ""Intel Celeron 1,6, 512Mb RAM, HDD 80Gb. LCD 17""
проєктор BenQ Carporation 16 jihu Road; екран переносний 141207001909 (Code); нетбук HP Mini 2"
11190,,Документи акредитаційної справи,19,Основи проєктної графіки,навчальна дисципліна,,,,True,РП_Основи проєкт. графіки.pdf,"Аудиторія 806: столи з відкидними креслярськими дошками, мольберти"
11190,,Документи акредитаційної справи,20,Безпека життєдіяльності,навчальна дисципліна,,,,True,РП_Безпека життєдіяльності.pdf,"Аудиторія №326 (вул. Кирилівська, 9):
Мультимедійна дошка STARBOARD FX-79E2;
Керуючий комп’ютер Intel Pentium G4560/H110/4Gb/1Tb/KB+M/LG 18.5""; 8 комп’ютерів КАРРЕ Intel Pentium G860/H61/4Gb/250Gb/DVD"
11190,,Документи акредитаційної справи,21,Українська мова (за професійним спрямуванням),навчальна дисципліна,,,,True,РП_укр мова.pdf,"Аудиторія №606:
проєктор Epson EB-S82; Екран рефлекта
180х180, Дошка ТК-ТЕАМ для письма, Notebook
ASUS Model N551J"
11190,,Документи акредитаційної справи,22,Філософія,навчальна дисципліна,,,,True,РП_Філософія.pdf,"Аудиторія №303: 
мультимедійний пристрій EPSON Projectop EB-S8,проекційний напольний екран зі штативом OC 09R2 LS 1.8x1.8, ПК “NT-computer-1”, Монітор 21.5”LG Flatron E2242C, стільці ISO (15)"
11190,,Документи акредитаційної справи,23,"Іноземна мова
(за професійним спрямуванням)",навчальна дисципліна,,,,True,РП_англ.pdf,"Аудиторія №606:
проєктор Epson EB-S82; Екран рефлекта
180х180, Дошка ТК-ТЕАМ для письма, Notebook
ASUS Model N551J"
11190,,Документи акредитаційної справи,24,Історія України та української культури,навчальна дисципліна,,,,True,РП_Історія України та укр.культури.pdf,"Аудиторія №606:
проєктор Epson EB-S82; Екран рефлекта
180х180, Дошка ТК-ТЕАМ для письма, Notebook
ASUS Model N551J"
12113,,Документи акредитаційної справи,0,ОК14. Дипломне проектування,навчальна дисципліна,,,,True,ОК14_Дипл. проект._ДС-Силабус-24.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
12113,,Документи акредитаційної справи,1,ОК13. Переддипломна практика,практика,,,,True,ОК 13 Переддипломна практика ДС Силабус - Бондаренко Б..pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
12113,,Документи акредитаційної справи,2,ОК12. Іноземна мова за професійним спрямуванням,навчальна дисципліна,,,,True,ОК12_Інозем.м._ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
12113,,Документи акредитаційної справи,3,ОК11. Основи дослідницької діяльності та методика підготовки магістерської роботи,навчальна дисципліна,,,,True,ОК11_ОДД та МПМР_ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI
Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
12113,,Документи акредитаційної справи,4,ОК10. Інтелектуальна власність,навчальна дисципліна,,,,True,ОК10_Інтелектуальна вл._ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI
Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
12113,,Документи акредитаційної справи,5,ОК9. Методика викладання спецдисциплін у ЗВО та педпрактика,навчальна дисципліна,,,,True,ОК9_МВСД в ЗВО та педпрактика_ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI
Проектор Optima DLP HD 1280x800/3600LUM/HDMI, угода про співпрацю з ДВНЗ ""УжНУ"""
12113,,Документи акредитаційної справи,6,ОК8. Проєктування,навчальна дисципліна,,,,True,ОК8_Проєктування_ДС_Силабус-24.pdf,"2 комп’ютерні класи з необхідним програмним забезпеченням: операційна система Ubuntu 24.04.1 LTS операційна система для настільних комп’ютерів та ноутбуків з відкритим вихідним кодом.
Blender 4.2, DAZ"
12113,,Документи акредитаційної справи,7,ОК6. Спеціальний рисунок,навчальна дисципліна,,,,True,ОК6_Спец. рисунок_ДС_Силабус-24.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами"
12113,,Документи акредитаційної справи,8,ОК5. Магістерське науково-практичне дослідження,підсумкова атестація,,,,True,ОК5_МНПД_ДС_Силабус-2024.pdf,"ПК, вільний доступ до Wi-Fi,  бібліотека"
12113,,Документи акредитаційної справи,9,ОК4. Історія художньої освіти Закарпаття,навчальна дисципліна,,,,True,ОК4_Іст.худ.освіти Зак._ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
12113,,Документи акредитаційної справи,10,ОК3. Менеджмент у сфері культури і мистецтв,навчальна дисципліна,,,,True,ОК3_Менедж. у сфері к.-ри і мист_ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
12113,,Документи акредитаційної справи,11,ОК2. Мистецтво Закарпаття,навчальна дисципліна,,,,True,ОК2_Мист. Закарпаття_ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
12113,,Документи акредитаційної справи,12,ОК1. Психологія реклами,навчальна дисципліна,,,,True,ОК1_Психологія рекл._ДС_Силабус-24.pdf,"Лекційна аудиторія, ПК, Проектор Acer X118H HD 1280x800/3600LUM/HDMI, Проектор Optima DLP HD 1280x800/3600LUM/HDMI"
12113,,Документи акредитаційної справи,13,ОК7. Спеціальний живопис,навчальна дисципліна,,,,True,ОК7_Спец. живопис_ДС_Силабус-24.pdf,"аудиторії обладнані мольбертами, планшетами, підсвідками, експозиційними кубами"
14114,,Документи акредитаційної справи,0,Іноземна мова,навчальна дисципліна,,,,True,силабус_ін.мова.pdf,"Мультимедійний проектор, доступ до інтернет, освітній портал eCampus локальна мережа, Wi-Fі."
14114,,Документи акредитаційної справи,1,Методологія та організація наукових досліджень,навчальна дисципліна,,,,True,Силабус Методологія та організація наукових досліджень.pdf,"Мультимедійний проектор, доступ до інтернет, освітній портал eCampus локальна мережа, Wi-Fі."
14114,,Документи акредитаційної справи,2,Сучасні технології графічного дизайну,навчальна дисципліна,,,,True,Силабус _сучасні технології граф_диз.pdf,"Мультимедійний проектор, доступ до інтернет, освітній портал eCampus локальна мережа, Wi-Fі. Програмне забезпечення Adobe Illustrator."
14114,,Документи акредитаційної справи,3,Інноваційні технології фешн індустрії,навчальна дисципліна,,,,True,Силабус інновац техн.pdf,"Мультимедійний проектор, доступ до інтернет, освітній портал eCampus локальна мережа, Wi-Fі. Програмне забезпечення Adobe Illustrator."
